id,host_id,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,log_precios
20411065,145560608,11.59,40.79511,-73.8473,2,53,7,2,1,279,3.970291913552122
20412160,6279607,44.31,40.74042,-73.97822,2,79,1,26,1,0,4.3694478524670215
20412884,143477365,44.31,40.75878,-73.97069,1,409,1,87,1,40,6.013715156042802
20417560,119441,11.59,40.75818,-73.91398,1,600,30,1,3,220,6.396929655216146
20417878,102347748,41.11,40.67061,-73.93151,2,38,2,112,1,5,3.6375861597263857
20418684,33827790,44.31,40.72208,-73.97779,1,185,1,17,1,11,5.220355825078324
20419339,31624246,41.11,40.72037,-73.94624,1,175,2,3,1,178,5.1647859739235145
20420152,121141431,44.31,40.77265,-73.94833,1,115,2,6,1,0,4.74493212836325
20420311,64097020,41.11,40.68513,-73.90987,2,50,2,38,1,0,3.912023005428146
20420499,209300,41.11,40.68531,-73.97451,2,75,1,152,2,41,4.31748811353631
20420507,65830935,41.11,40.6801,-73.94072,2,1000,2,0,1,0,6.907755278982137
20421016,4296770,41.11,40.6569,-73.9568,1,70,3,13,1,0,4.248495242049359
20423928,12570239,41.11,40.68653,-73.9438,2,85,4,2,1,0,4.442651256490317
20424288,625403,44.31,40.72171,-74.00396,1,250,90,1,1,0,5.521460917862246
20424312,15134346,41.11,40.69145,-73.92152,2,40,2,4,1,0,3.6888794541139363
20425060,71850281,41.11,40.68861,-73.95214,2,50,5,22,1,1,3.912023005428146
20425394,26329486,44.31,40.74418,-73.9999,1,162,3,4,1,0,5.087596335232384
20425579,72715655,44.31,40.76347,-73.98785,1,250,2,97,1,145,5.521460917862246
20425734,18947979,11.59,40.74273,-73.90458,2,35,7,2,1,0,3.5553480614894135
20425764,145717056,11.59,40.75905,-73.93203,1,295,2,106,1,188,5.68697535633982
20426726,141931484,41.11,40.63488,-73.89015,2,75,2,45,3,259,4.31748811353631
20427684,32446721,11.59,40.74967,-73.86311,3,45,1,16,6,365,3.8066624897703196
20431492,73954921,41.11,40.69173,-73.95104,2,38,1,1,1,0,3.6375861597263857
20432615,19887805,44.31,40.79574,-73.96312,2,61,1,1,1,35,4.110873864173311
20432888,9475138,44.31,40.73894,-73.98651,1,340,2,0,1,0,5.8289456176102075
20433620,145803893,44.31,40.75205,-73.98564,1,170,2,102,1,213,5.135798437050262
20433673,102863031,44.31,40.72443,-74.00141,2,80,5,32,1,336,4.382026634673881
20435261,18884528,41.11,40.67133,-73.97859,2,94,2,0,2,0,4.543294782270004
20435343,127082964,41.11,40.70439,-73.92546,2,54,2,10,2,0,3.9889840465642745
20435636,63043,41.11,40.72767,-73.95084,2,80,5,19,1,0,4.382026634673881
20435714,48677247,2.23,40.88304,-73.88278,1,58,5,1,1,0,4.060443010546419
20435773,61524907,44.31,40.725,-73.97711,1,120,8,6,1,0,4.787491742782046
20436075,18996093,11.59,40.75754,-73.73068,2,45,1,12,5,226,3.8066624897703196
20436117,145830321,41.11,40.70728,-73.95461,1,120,1,122,1,193,4.787491742782046
20437233,1939209,2.23,40.83556,-73.91098,2,70,4,42,2,77,4.248495242049359
20437854,5047712,41.11,40.71418,-73.94298,1,215,3,3,1,0,5.3706380281276624
20438015,15004693,44.31,40.78304,-73.97309,1,250,2,2,1,0,5.521460917862246
20440249,31031279,41.11,40.6494,-74.00967,1,72,3,1,1,21,4.276666119016055
20440400,42701042,44.31,40.72698,-73.98948,1,181,1,0,1,0,5.198497031265826
20440432,145872703,44.31,40.82198,-73.95771,2,85,2,26,2,355,4.442651256490317
20440757,145878384,41.11,40.65556,-73.92926,2,80,3,10,7,341,4.382026634673881
20441507,24105930,44.31,40.70511,-74.00828,2,115,1,0,1,0,4.74493212836325
20441901,5053976,41.11,40.6898,-73.96012,2,50,14,1,3,364,3.912023005428146
20445845,32761103,41.11,40.71394,-73.95669,1,255,14,9,1,326,5.541263545158426
20448558,145953481,41.11,40.62985,-74.01738,1,120,2,7,1,0,4.787491742782046
20450185,3656083,41.11,40.73237,-73.95952,2,61,10,2,2,0,4.110873864173311
20451100,145975067,44.31,40.81332,-73.94869,2,65,1,3,3,3,4.174387269895637
20451532,37050812,41.11,40.73547,-73.95495,2,55,2,4,1,0,4.007333185232471
20452330,24377694,41.11,40.67837,-73.95422,1,298,2,0,3,189,5.697093486505405
20452409,64065593,44.31,40.75174,-73.97213,1,672,2,3,13,266,6.51025834052315
20454481,6010437,2.23,40.88165,-73.90633,1,100,2,46,1,10,4.605170185988092
20455415,37380820,41.11,40.69404,-73.9875,1,199,1,0,1,0,5.293304824724492
20457624,146036754,11.59,40.76838,-73.92564,2,60,2,4,2,177,4.0943445622221
20458372,55133987,44.31,40.79532,-73.96344,1,130,9,0,1,0,4.867534450455582
20458607,115415316,41.11,40.70561,-73.92378,2,80,2,0,2,0,4.382026634673881
20459381,17575348,44.31,40.73334,-73.99416,1,200,2,3,1,0,5.298317366548036
20459741,135606570,41.11,40.63458,-73.94554,2,66,2,6,1,88,4.189654742026425
20459818,134428157,41.11,40.6938,-73.94836,1,165,3,72,7,226,5.10594547390058
20460009,9589826,44.31,40.74409,-73.97167,1,350,3,0,1,0,5.857933154483459
20464496,49519069,11.59,40.7105,-73.81589,2,85,5,0,1,177,4.442651256490317
20465477,60350045,41.11,40.68597,-73.98507,1,150,7,2,2,0,5.0106352940962555
20466016,5962328,11.59,40.75947,-73.82263,1,100,30,7,15,294,4.605170185988092
20467141,22822259,44.31,40.80666,-73.95703,2,90,2,67,1,63,4.499809670330265
20469195,34706197,44.31,40.72564,-73.98682,2,144,4,20,2,94,4.969813299576001
20469589,18884528,41.11,40.67257,-73.97775,2,90,1,0,2,0,4.499809670330265
20474033,94408885,41.11,40.72572,-73.93909,1,210,2,31,1,0,5.3471075307174685
20476397,8305981,44.31,40.73325,-73.99971,1,350,2,34,1,10,5.857933154483459
20476779,146178383,0.76,40.64262,-74.08066,2,68,2,29,1,57,4.219507705176107
20478863,3682854,11.59,40.77028,-73.91665,2,60,3,7,1,0,4.0943445622221
20479197,146036754,11.59,40.76972,-73.92662,2,60,1,19,2,250,4.0943445622221
20479561,112176192,44.31,40.78269,-73.95288,1,127,1,0,1,0,4.844187086458591
20479960,85330,11.59,40.71089,-73.85384,1,60,4,97,3,273,4.0943445622221
20480133,88787567,44.31,40.79787,-73.96802,2,60,4,4,1,0,4.0943445622221
20480431,146205943,41.11,40.66393,-73.9279,1,110,1,80,1,81,4.700480365792417
20480983,785524,2.23,40.81941,-73.92762,1,69,2,98,2,193,4.23410650459726
20481106,146210515,41.11,40.71341,-73.96554,2,70,4,0,1,0,4.248495242049359
20481653,80597953,44.31,40.80194,-73.95602,1,125,2,1,1,0,4.8283137373023015
20482130,15443448,41.11,40.68448,-73.96385,2,59,3,2,1,0,4.07753744390572
20482151,10547661,44.31,40.76557,-73.98949,1,200,3,97,1,60,5.298317366548036
20482231,10653881,41.11,40.67242,-73.98614,2,70,1,11,2,0,4.248495242049359
20482284,83185467,11.59,40.76022,-73.92617,2,60,1,0,1,0,4.0943445622221
20482768,35040795,41.11,40.58779,-73.94703,2,70,1,0,1,0,4.248495242049359
20483387,6824234,41.11,40.6897,-73.93078,2,50,4,1,1,0,3.912023005428146
20483469,146219213,11.59,40.71677,-73.83398,2,65,1,17,1,188,4.174387269895637
20483744,126626529,44.31,40.76093,-73.99103,2,120,1,112,2,76,4.787491742782046
20485253,56656728,44.31,40.7105,-74.00641,2,95,1,20,5,0,4.553876891600541
20486011,76729714,44.31,40.79971,-73.95175,2,70,4,3,1,0,4.248495242049359
20491800,4376320,41.11,40.68003,-73.99039,1,192,2,1,1,0,5.2574953720277815
20493318,13730809,41.11,40.66402,-73.8979,2,60,7,22,3,68,4.0943445622221
20494330,6503786,41.11,40.69467,-73.91444,1,175,4,1,1,188,5.1647859739235145
20494672,71097702,41.11,40.68107,-73.97876,1,295,30,50,2,208,5.68697535633982
20495252,126844198,44.31,40.8255,-73.94119,2,50,3,2,1,0,3.912023005428146
20495736,8115522,41.11,40.70829,-73.94369,2,66,3,4,1,0,4.189654742026425
20497487,74937144,44.31,40.76163,-73.99008,1,226,2,73,1,56,5.420534999272286
20497853,45596004,44.31,40.746,-73.9777,2,250,2,0,1,0,5.521460917862246
20498261,3288449,44.31,40.72868,-73.98244,2,530,4,7,1,0,6.272877006546167
20498407,19901294,11.59,40.76255,-73.92347,1,106,4,1,1,0,4.663439094112067
20498653,146342086,41.11,40.70014,-73.9215,2,40,5,48,1,341,3.6888794541139363
20499040,146345538,41.11,40.69349,-73.91173,3,34,30,2,5,365,3.5263605246161616
20499229,9203654,41.11,40.67754,-73.94305,1,140,3,0,1,0,4.941642422609304
20499306,25753120,41.11,40.6685,-73.94842,2,50,5,0,2,0,3.912023005428146
20499320,1097753,44.31,40.81065,-73.9457,2,125,3,34,1,178,4.8283137373023015
20499692,146348944,44.31,40.74283,-73.99843,1,245,5,48,1,46,5.501258210544727
20500896,100835599,44.31,40.79099,-73.945,1,400,1,0,2,364,5.991464547107982
20501156,146358413,41.11,40.67585,-73.87307,1,65,2,53,1,2,4.174387269895637
20501444,101720883,44.31,40.81932,-73.94675,2,65,2,24,1,0,4.174387269895637
20503496,90237608,11.59,40.69883,-73.90077,2,50,1,2,1,0,3.912023005428146
20503786,145693309,41.11,40.66202,-73.96195,1,80,16,0,1,0,4.382026634673881
20503824,28234612,41.11,40.68017,-73.93674,2,150,1,0,1,0,5.0106352940962555
20503833,16441670,44.31,40.79738,-73.96332,2,77,1,52,1,198,4.343805421853684
20504269,133130315,44.31,40.76538,-73.98711,2,99,4,6,6,140,4.59511985013459
20504573,121869120,44.31,40.75257,-73.96853,1,127,1,0,1,0,4.844187086458591
20505271,145727343,11.59,40.68379,-73.79186,2,39,1,15,3,164,3.6635616461296463
20505979,6725061,44.31,40.71856,-73.98753,2,69,4,0,1,0,4.23410650459726
20506481,12552750,44.31,40.73982,-74.0011,1,195,1,71,1,12,5.272999558563747
20506551,111451636,44.31,40.84545,-73.94172,2,50,2,1,1,0,3.912023005428146
20511790,135337934,11.59,40.70807,-73.73059,1,99,2,15,2,90,4.59511985013459
20515035,23972036,44.31,40.82325,-73.95122,2,75,4,10,1,0,4.31748811353631
20516112,11418466,41.11,40.70994,-73.94867,2,89,2,50,1,246,4.48863636973214
20517554,146472361,44.31,40.7212,-73.99463,1,265,5,87,1,118,5.579729825986222
20518193,138770550,41.11,40.67052,-73.93444,1,400,3,19,3,97,5.991464547107982
20518456,80099199,44.31,40.70744,-74.01521,1,160,4,32,1,39,5.075173815233827
20520410,39657176,44.31,40.8027,-73.9398,3,75,7,1,1,0,4.31748811353631
20520689,146504288,41.11,40.71121,-73.95079,1,175,2,3,1,0,5.1647859739235145
20521092,5190439,41.11,40.70141,-73.92368,2,55,1,9,1,0,4.007333185232471
20521505,2610288,41.11,40.66543,-73.95439,1,105,2,55,1,18,4.653960350157523
20522061,25043341,44.31,40.73969,-73.98962,1,495,1,43,1,343,6.20455776256869
20523741,141027957,41.11,40.69006,-73.86917,1,34,2,93,2,247,3.5263605246161616
20523979,1188096,44.31,40.75751,-73.96464,1,233,90,0,1,365,5.4510384535657
20524177,10471351,44.31,40.76834,-73.95647,2,85,30,11,1,305,4.442651256490317
20527413,54401544,44.31,40.71898,-73.98472,2,133,2,1,1,0,4.890349128221754
20529328,1526757,41.11,40.68576,-73.9456,2,70,2,57,3,324,4.248495242049359
20529760,1526757,41.11,40.68609,-73.9448,2,70,2,45,3,350,4.248495242049359
20530264,1526757,41.11,40.68554,-73.94566,2,60,2,60,3,355,4.0943445622221
20532190,166634,41.11,40.66114,-73.91258,1,300,2,11,5,51,5.703782474656201
20532490,2789221,41.11,40.70743,-73.96786,1,150,2,8,1,0,5.0106352940962555
20533007,3013248,41.11,40.69199,-73.95908,2,72,1,1,1,0,4.276666119016055
20534562,146620661,44.31,40.77985,-73.94624,1,200,5,4,1,0,5.298317366548036
20535577,59442523,41.11,40.6531,-73.96331,1,80,1,2,2,0,4.382026634673881
20535581,3283373,41.11,40.68867,-73.97192,2,74,7,3,1,49,4.30406509320417
20537153,30805991,44.31,40.73514,-74.00647,1,190,3,2,1,0,5.247024072160486
20538305,89501678,44.31,40.72104,-73.97991,2,78,1,8,2,0,4.356708826689592
20539089,24530399,44.31,40.73453,-74.00238,1,250,2,2,1,0,5.521460917862246
20539354,64065593,44.31,40.75172,-73.97212,2,198,2,9,13,263,5.288267030694535
20540868,58391491,11.59,40.76546,-73.87201,1,220,1,5,5,0,5.393627546352362
20541408,87951927,44.31,40.80046,-73.96598,2,75,1,5,1,0,4.31748811353631
20541640,11478902,41.11,40.69439,-73.99396,1,110,2,1,1,0,4.700480365792417
20541715,146675319,2.23,40.85031,-73.90102,1,105,1,23,3,6,4.653960350157523
20541892,146677115,11.59,40.76437,-73.91937,1,250,3,3,1,1,5.521460917862246
20542273,81287,41.11,40.71012,-73.96462,2,150,1,39,1,266,5.0106352940962555
20542510,104927746,0.76,40.59669,-74.08645,2,32,4,45,7,333,3.4657359027997265
20547687,54501105,44.31,40.73055,-73.98928,1,260,3,24,2,26,5.560681631015528
20548717,100836839,44.31,40.74983,-73.98646,2,70,5,1,1,0,4.248495242049359
20549878,19537518,44.31,40.82239,-73.95437,1,115,3,5,1,0,4.74493212836325
20552326,137838298,11.59,40.68156,-73.76844,2,80,1,19,2,177,4.382026634673881
20552425,79896285,41.11,40.69961,-73.92132,2,50,4,0,1,0,3.912023005428146
20552544,57630325,41.11,40.65265,-73.96559,2,47,1,18,1,0,3.8501476017100584
20553129,11723764,41.11,40.70791,-73.93877,1,97,1,2,1,0,4.574710978503383
20553159,90429772,44.31,40.72727,-73.98801,2,95,2,26,2,1,4.553876891600541
20553283,146776990,41.11,40.65286,-73.93209,2,35,30,3,4,342,3.5553480614894135
20555087,90153911,44.31,40.82279,-73.95216,2,65,2,2,1,0,4.174387269895637
20555569,95572265,41.11,40.67966,-73.9283,2,45,3,4,2,342,3.8066624897703196
20556243,131490584,41.11,40.68557,-73.96056,2,60,4,0,1,0,4.0943445622221
20556539,23262657,11.59,40.71645,-73.85035,2,99,1,3,2,0,4.59511985013459
20556622,48573053,11.59,40.70414,-73.74418,2,35,4,0,1,363,3.5553480614894135
20557017,146812160,11.59,40.76069,-73.83338,1,150,1,19,1,0,5.0106352940962555
20557463,58231083,44.31,40.80389,-73.96541,2,50,2,2,1,0,3.912023005428146
20557646,59432400,44.31,40.81916,-73.94562,2,50,4,20,2,3,3.912023005428146
20557804,39927670,44.31,40.77531,-73.95165,1,151,6,2,1,0,5.017279836814924
20558461,146823994,11.59,40.73086,-73.85663,2,44,2,12,1,0,3.784189633918261
20561751,105074140,11.59,40.75472,-73.80417,2,38,1,66,4,0,3.6375861597263857
20565375,138765458,44.31,40.79674,-73.94674,1,325,6,15,1,156,5.783825182329737
20565481,146871946,44.31,40.7774,-73.96066,1,300,1,0,1,0,5.703782474656201
20566445,53821850,41.11,40.70834,-73.94717,1,139,1,115,2,67,4.9344739331306915
20567374,28190733,2.23,40.88883,-73.90046,1,175,1,10,1,0,5.1647859739235145
20568215,93376283,44.31,40.76638,-73.99079,1,168,2,4,1,0,5.123963979403259
20568978,49989254,44.31,40.74635,-73.98103,1,250,1,0,1,0,5.521460917862246
20569589,11827970,44.31,40.7382,-73.99844,1,250,3,17,1,0,5.521460917862246
20570202,37512618,41.11,40.6705,-73.87851,1,100,2,6,1,0,4.605170185988092
20570291,44336290,41.11,40.72917,-73.95589,1,160,2,3,1,0,5.075173815233827
20570327,145801588,44.31,40.75287,-73.97352,2,449,3,0,4,357,6.1070228877422545
20570865,21058022,41.11,40.70682,-73.94594,2,90,4,3,3,0,4.499809670330265
20571263,19336311,44.31,40.72958,-74.00379,1,250,14,0,1,0,5.521460917862246
20572019,145219249,41.11,40.66592,-73.94266,1,350,2,0,1,0,5.857933154483459
20572271,11523011,44.31,40.80731,-73.96579,2,55,14,3,2,164,4.007333185232471
20572398,131950694,41.11,40.71475,-73.94197,2,70,1,1,1,0,4.248495242049359
20572472,6918423,41.11,40.68481,-73.9694,1,275,3,62,1,310,5.616771097666572
20572801,133924344,44.31,40.792,-73.94522,2,79,1,68,1,0,4.3694478524670215
20572837,66798529,0.76,40.63975,-74.07774,2,70,31,0,1,365,4.248495242049359
20572848,146959142,44.31,40.84617,-73.93781,2,40,3,10,1,0,3.6888794541139363
20573255,146963216,41.11,40.68048,-73.9654,1,105,2,61,1,239,4.653960350157523
20573565,125692898,41.11,40.70463,-73.92428,2,70,2,2,1,0,4.248495242049359
20573818,41121514,11.59,40.71239,-73.90517,1,60,6,0,1,0,4.0943445622221
20574057,3376018,41.11,40.69093,-73.9929,2,64,7,6,1,0,4.1588830833596715
20575645,146988248,11.59,40.78881,-73.82882,1,250,2,6,1,311,5.521460917862246
20580419,145878384,41.11,40.65441,-73.93009,2,75,3,11,7,330,4.31748811353631
20581137,39041380,44.31,40.71015,-74.01281,1,275,2,0,1,0,5.616771097666572
20581430,146675319,2.23,40.85217,-73.90239,1,100,2,2,3,26,4.605170185988092
20581823,82889379,2.23,40.89756,-73.85639,2,50,1,130,4,148,3.912023005428146
20581903,166634,41.11,40.66255,-73.91342,2,49,2,33,5,0,3.8918202981106265
20582759,3053304,41.11,40.69969,-73.99393,1,125,2,0,1,0,4.8283137373023015
20582991,120762452,44.31,40.74844,-73.97713,1,130,30,1,50,364,4.867534450455582
20583124,123805373,41.11,40.693,-73.99774,1,118,1,2,1,0,4.770684624465665
20583325,120762452,44.31,40.7482,-73.97525,1,150,30,4,50,333,5.0106352940962555
20583443,1488713,44.31,40.71902,-73.99027,1,300,3,33,1,58,5.703782474656201
20583769,166634,41.11,40.66034,-73.91416,2,49,2,6,5,191,3.8918202981106265
20584207,5462007,41.11,40.66941,-73.93849,1,245,4,8,1,5,5.501258210544727
20584333,147059964,41.11,40.69342,-73.95877,2,60,1,23,3,0,4.0943445622221
20584605,45623372,41.11,40.71358,-73.96421,1,160,7,4,1,0,5.075173815233827
20586070,131647128,44.31,40.7744,-73.9874,1,275,30,21,25,318,5.616771097666572
20586647,16401899,44.31,40.78998,-73.946,1,120,1,61,1,1,4.787491742782046
20587057,15723130,41.11,40.7138,-73.94001,1,150,3,8,1,9,5.0106352940962555
20587133,116758734,44.31,40.87085,-73.9183,2,59,4,19,1,0,4.07753744390572
20587159,8130515,44.31,40.72547,-73.98315,1,150,2,2,1,0,5.0106352940962555
20587567,4114004,44.31,40.74847,-74.00033,1,154,2,3,1,0,5.0369526024136295
20587755,4983469,41.11,40.68796,-73.98783,1,174,3,5,1,0,5.159055299214529
20587853,21307389,44.31,40.70949,-74.01438,1,250,30,22,1,81,5.521460917862246
20588062,147092207,44.31,40.7723,-73.98222,1,200,2,3,1,2,5.298317366548036
20588184,147094537,2.23,40.83206,-73.91969,3,60,1,2,1,0,4.0943445622221
20589142,2208374,41.11,40.70068,-73.92211,2,85,3,3,2,281,4.442651256490317
20589695,4033648,41.11,40.72942,-73.95122,1,120,4,9,1,10,4.787491742782046
20589880,5305576,44.31,40.76704,-73.98484,1,115,60,5,1,76,4.74493212836325
20590180,127756959,41.11,40.63826,-73.93186,2,47,4,21,2,320,3.8501476017100584
20590523,4530544,44.31,40.72153,-73.98765,1,150,3,28,1,1,5.0106352940962555
20590743,3519805,41.11,40.72816,-73.95528,1,140,2,4,1,0,4.941642422609304
20590800,6745095,41.11,40.66925,-73.92663,2,65,2,81,1,64,4.174387269895637
20591404,126626529,44.31,40.76121,-73.99053,2,140,3,116,2,82,4.941642422609304
20591509,127756959,41.11,40.63972,-73.93234,2,47,4,27,2,317,3.8501476017100584
20591534,1261893,41.11,40.72085,-73.94132,1,100,2,5,1,0,4.605170185988092
20593268,147148796,44.31,40.75613,-73.99785,3,70,1,0,1,15,4.248495242049359
20597491,147184528,11.59,40.66789,-73.79197,1,62,1,53,1,178,4.127134385045092
20599017,6699943,44.31,40.72103,-73.98434,2,188,2,2,1,0,5.236441962829949
20599362,11573901,41.11,40.711,-73.95827,1,185,2,1,1,0,5.220355825078324
20600247,64065593,44.31,40.753,-73.97364,2,252,2,3,13,327,5.529429087511423
20600357,147210078,41.11,40.65108,-73.95417,2,44,2,38,4,0,3.784189633918261
20602769,24323380,41.11,40.69315,-73.9565,1,180,3,1,1,0,5.19295685089021
20603008,142398188,41.11,40.69268,-73.93054,2,50,5,1,1,6,3.912023005428146
20604857,40042311,44.31,40.74699,-73.9777,1,799,5,1,1,359,6.683360945766275
20604989,10768717,41.11,40.7324,-73.95091,1,180,2,49,1,60,5.19295685089021
20605308,147256218,44.31,40.72788,-73.9939,1,180,2,18,1,0,5.19295685089021
20605399,145802745,41.11,40.6357,-74.00508,2,170,5,16,1,354,5.135798437050262
20607037,47267079,44.31,40.74838,-73.97544,1,186,7,9,1,0,5.225746673713202
20607505,25157246,44.31,40.75212,-73.96975,2,82,30,0,2,326,4.406719247264253
20607771,76829914,11.59,40.76398,-73.91974,2,90,5,2,1,83,4.499809670330265
20607819,147118920,44.31,40.80924,-73.93873,1,172,2,63,1,0,5.147494476813453
20608040,6757221,41.11,40.70739,-73.94726,2,60,6,3,2,254,4.0943445622221
20609505,82189528,44.31,40.84131,-73.93574,2,52,2,1,1,0,3.9512437185814275
20614043,147339774,41.11,40.66978,-73.94454,1,184,2,40,1,0,5.214935757608986
20614820,75109,44.31,40.71618,-73.99225,1,145,4,13,1,68,4.976733742420574
20614953,129242503,41.11,40.69189,-73.95936,2,65,2,1,1,0,4.174387269895637
20615793,3449385,44.31,40.79273,-73.97592,1,100,4,32,1,0,4.605170185988092
20615932,73498715,41.11,40.69677,-73.91404,1,74,7,9,1,61,4.30406509320417
20616239,7941058,44.31,40.721,-73.99147,1,200,2,3,1,38,5.298317366548036
20616492,5637573,44.31,40.7328,-73.99899,1,175,1,39,1,55,5.1647859739235145
20616864,105462484,44.31,40.78784,-73.94931,1,130,1,4,1,0,4.867534450455582
20616888,147210078,41.11,40.65226,-73.95166,2,48,2,60,4,9,3.871201010907891
20616929,1524708,44.31,40.85927,-73.92966,2,200,3,1,1,0,5.298317366548036
20616948,76104209,44.31,40.7074,-74.00151,1,205,30,1,33,332,5.3230099791384085
20617748,31884399,11.59,40.68507,-73.73342,1,90,15,0,1,180,4.499809670330265
20619757,123849755,41.11,40.68303,-73.95431,1,130,3,58,1,295,4.867534450455582
20620313,5291405,41.11,40.68153,-73.9605,2,149,2,5,1,0,5.003946305945459
20620647,145801588,44.31,40.7538,-73.97355,2,389,3,3,4,357,5.963579343618446
20620681,42951815,44.31,40.72321,-73.98327,2,250,2,0,1,0,5.521460917862246
20621413,145801588,44.31,40.75371,-73.97226,1,699,3,3,4,324,6.54965074223381
20621540,3490097,41.11,40.68703,-73.97575,2,67,3,1,1,0,4.204692619390966
20622747,2409706,44.31,40.74969,-73.97937,1,135,2,5,1,0,4.90527477843843
20622825,9704072,41.11,40.70763,-73.92223,2,90,1,0,1,0,4.499809670330265
20623171,89501678,44.31,40.72132,-73.98068,2,83,2,1,2,0,4.418840607796598
20624287,76765350,41.11,40.68163,-73.95558,2,37,7,15,2,71,3.6109179126442243
20624427,128227275,44.31,40.82736,-73.95292,2,65,1,41,1,81,4.174387269895637
20624666,17090405,41.11,40.67502,-73.95732,1,100,1,2,1,0,4.605170185988092
20624817,100829279,44.31,40.76033,-73.96946,1,270,1,154,3,234,5.598421958998375
